,matchID,date,status,matchday,stage,group,lastUpdated,referees,season.id,season.startDate,season.endDate,matchDay,odds.msg,winner,duration,homeTeamFt,awayTeamFt,homeTeamHt,awayTeamHt,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeamID,homeTeam,awayTeamID,awayTeam
30,239020,2018-08-31 18:45:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43918, 'name': 'François Letexier', 'nationality': None}, {'id': 43884, 'name': 'Cyril Gringore', 'nationality': None}, {'id': 57049, 'name': 'Mehdi Rahmouni', 'nationality': None}, {'id': 57087, 'name': 'Romain Lissorgue', 'nationality': None}, {'id': 57033, 'name': 'Mikael Lesage', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,523,Olympique Lyonnais,522,OGC Nice
31,239027,2018-09-01 15:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 15548, 'name': 'Jérôme Brisard', 'nationality': None}, {'id': 43947, 'name': 'Bertrand Jouannaud', 'nationality': None}, {'id': 57061, 'name': 'François Boudikian', 'nationality': None}, {'id': 57073, 'name': 'Pignard Jérémie', 'nationality': None}, {'id': 43928, 'name': 'Jérôme Miguelgorry', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,4,0,2,,,,,556,Nîmes Olympique,524,Paris Saint-Germain FC
32,239023,2018-09-01 18:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 1049, 'name': 'Jeremy Stinat', 'nationality': None}, {'id': 43883, 'name': 'Nicolas Danos', 'nationality': None}, {'id': 57107, 'name': 'Gwenaël Pasqualotti', 'nationality': None}, {'id': 64793, 'name': 'Yann Gazagnes', 'nationality': None}, {'id': 57063, 'name': 'Hakim Ben El Hadj Salem', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,547,Stade de Reims,518,Montpellier HSC
33,239024,2018-09-01 18:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57092, 'name': 'Eric Wattellier', 'nationality': None}, {'id': 57076, 'name': 'Alexandre Viala', 'nationality': None}, {'id': 64762, 'name': 'Aurélien Berthomieu', 'nationality': None}, {'id': 43886, 'name': 'Ruddy Buquet', 'nationality': None}, {'id': 57501, 'name': 'Abdelatif Kherradji', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,0,0,,,,,532,Angers SCO,521,Lille OSC
34,239025,2018-09-01 18:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57051, 'name': 'Karim Abed', 'nationality': None}, {'id': 57029, 'name': 'Huseyin Ocak', 'nationality': None}, {'id': 57072, 'name': 'Yannick Boutry', 'nationality': None}, {'id': 1065, 'name': 'Antoine Valnet', 'nationality': None}, {'id': 57042, 'name': 'Willy Delajod', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,1,2,,,,,538,En Avant Guingamp,511,Toulouse FC
35,239026,2018-09-01 18:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43887, 'name': 'Nicolas Rainville', 'nationality': None}, {'id': 57096, 'name': 'Laurent Stien', 'nationality': None}, {'id': 64724, 'name': 'Stephan Pignatelli', 'nationality': None}, {'id': 64829, 'name': 'Gaël Angoula', 'nationality': None}, {'id': 57078, 'name': 'Antony Gautier', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,2,0,1,,,,,528,Dijon Football Côte d'Or,514,SM Caen
36,239028,2018-09-01 18:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57064, 'name': 'Olivier Thual', 'nationality': None}, {'id': 15546, 'name': 'Stephan Luzi', 'nationality': None}, {'id': 57056, 'name': 'Christophe Mouysset', 'nationality': None}, {'id': 57091, 'name': 'William Lavis', 'nationality': None}, {'id': 40486, 'name': 'Alexandre Castro', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,3,1,2,,,,,576,RC Strasbourg Alsace,543,FC Nantes
37,239022,2018-09-02 13:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 57039, 'name': 'Thomas Léonard', 'nationality': None}, {'id': 57030, 'name': 'Gilles Lang', 'nationality': None}, {'id': 57044, 'name': 'Frédéric Hebrard', 'nationality': None}, {'id': 1063, 'name': 'Cédric Dos Santos', 'nationality': None}, {'id': 57090, 'name': 'Franck Schneider', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,527,AS Saint-Étienne,530,Amiens SC
38,239021,2018-09-02 15:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 43926, 'name': 'Benoît Bastien', 'nationality': None}, {'id': 57069, 'name': 'Eric Danizan', 'nationality': None}, {'id': 43885, 'name': 'Hicham Zakrani', 'nationality': None}, {'id': 57088, 'name': 'Bastien Dechepy', 'nationality': None}, {'id': 57042, 'name': 'Willy Delajod', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,2,0,,,,,529,Stade Rennais FC 1901,526,FC Girondins de Bordeaux
39,239029,2018-09-02 19:00:00,FINISHED,4,REGULAR_SEASON,Regular Season,2019-03-30T19:32:48Z,"[{'id': 15545, 'name': 'Benoît Millot', 'nationality': None}, {'id': 57080, 'name': 'Cyril Mugnier', 'nationality': None}, {'id': 57053, 'name': 'Aurélien Drouet', 'nationality': None}, {'id': 57070, 'name': 'Johan Hamel', 'nationality': None}, {'id': 43917, 'name': 'Amaury Delerue', 'nationality': None}]",177,2018-08-10,2019-05-25,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,2,3,0,1,,,,,548,AS Monaco FC,516,Olympique de Marseille
